,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
2016-01-22,3.68248832638577e-05,1.7266253336252587e-05,0.000151200194193376,-2.4265340540200655e-05,-2.5700760634920714e-06,-5.473296144410109e-05,-1.0677668400562477e-05,-7.292383076957717e-05,6.968991376778935e-06,-1.002119583297183e-06,7.881218107710572e-06,3.6538093835675882e-06,7.255972899901587e-06,-0.015929137345459456,-8.13004985118727e-05,-1.033737889864284e-05,-6.899950419643996e-05,6.980332573721476e-06,-7.189599609040243e-06,-4.906347193193167e-05,-4.413417716917603e-05,-3.900043172573539e-06,1.0541337531151218e-05,-0.0015378952498221628,-1.0788188241257103e-06,8.077867251396366e-06,-8.975152239477379e-06,2.051896187117947e-05,-6.788282711514074e-05
2016-01-25,5.9980882945280364e-05,2.6688311795805496e-05,7.162095012238663e-05,4.453285698475098e-06,2.2077186665540767e-05,4.244623340176601e-05,3.147235289925286e-05,4.513579152853208e-05,1.4283280803487492e-06,-1.3260567545085894e-06,4.2570689152324846e-06,-3.431004731619471e-06,4.0050511225796775e-06,0.0029375920383590977,-2.0234528097762026e-05,-2.3177653289464967e-06,6.337661996722923e-05,1.1226333051701166e-05,1.80980836316806e-05,1.4969419305342673e-05,3.8222256921192255e-05,4.715724601871738e-05,9.58310378342529e-06,-0.0003325651565658598,5.683859629589741e-06,-4.969831130195927e-06,1.44443576035276e-05,0.0002854707335733828,4.4557304969441126e-05
2016-01-26,-1.7667280073298248e-05,-9.10062503952492e-06,2.612692522356513e-05,2.7267952237630783e-05,1.4544650704377281e-05,-5.996689241677025e-06,5.0671406482200584e-05,3.3466827795306526e-05,-4.7527994644419754e-07,0.0,-1.1008475828035995e-05,6.069409691789676e-06,2.374215256892e-05,-0.019485863871660188,-0.00010508073084721768,-6.416797349650912e-06,6.655253158920352e-05,1.5251020942174425e-05,2.9108718545797e-05,-1.410015301184716e-06,5.906423297591777e-05,2.0370725658950575e-05,-3.3742946436089706e-05,-0.0010814014436178671,2.564340609989987e-06,5.1903900101222144e-06,8.719856213942019e-06,9.040820084709557e-05,8.218825950136001e-05
2016-01-27,-7.610031450836968e-07,-2.1266727559378307e-05,-7.672071440125618e-05,-2.98766084127407e-05,-6.78345925211552e-06,-2.8260128423384486e-05,-1.915056374053147e-05,3.397595902672632e-05,1.2075932043754578e-05,-8.69221189570476e-06,-5.6419720986470524e-06,-1.4145814873016519e-05,1.5058714713277145e-05,0.008290487803665047,-7.555749336501315e-05,6.102102005633744e-06,4.037077250239399e-05,-1.138146659917514e-06,-2.8987749194508975e-06,3.1575397698420144e-05,9.987787967913611e-05,-1.4395991060988862e-05,-1.0696020813015305e-05,-0.001819289307914234,-3.6472415299152993e-06,-1.1243479538139096e-05,3.4189573121781653e-06,-0.0001449502895967538,1.0902423934227492e-05
2016-01-28,1.598315001697328e-06,8.845980442268022e-07,3.57313899345718e-05,2.089672735251495e-05,8.807075636552345e-06,1.3727959929983615e-05,5.994816039695509e-06,1.4460333646654166e-05,5.74473024886895e-05,1.594507566963008e-05,9.94644868709733e-06,1.4226130285004657e-05,-4.667793910868441e-05,-0.008981853391970626,-2.3133926033370157e-05,-2.737081978062568e-06,5.535045840039643e-05,9.070578385878098e-06,-1.5156371515333774e-06,3.013834087187712e-05,-2.261268262565832e-05,-6.033906318565903e-05,3.0457636882312933e-05,-5.8616471381227e-05,4.068544394972776e-06,1.1553031196474106e-05,2.7008644944507677e-05,0.0001800202272114172,5.0134755588147386e-05
2016-01-29,5.302613483928348e-05,1.168973211947989e-05,-2.5114166567685707e-05,1.3940514507083565e-05,-7.632720006831365e-06,-8.436406045168688e-05,5.108178688193175e-06,-7.245138320996333e-05,-7.163562275358668e-05,-2.2161017327198456e-06,-6.527606038506506e-06,-1.590708919135639e-06,2.5950691704641373e-05,0.032514390639594964,-5.743606656132448e-05,9.463554821367117e-06,-8.300987753180031e-05,-1.0218501477712748e-05,4.666362313779795e-06,-4.6738527754286696e-05,-3.4990547951999084e-05,1.3935420183061454e-05,-2.463417543497892e-05,-0.0012860011850252184,-2.7137485059178627e-06,-3.1542629686486527e-06,8.158925086528038e-06,7.93161747998371e-05,-6.418701819059676e-05
2016-02-01,-3.7256410533598256e-06,-6.824568589683863e-06,-8.837058323342204e-05,-4.608063714034714e-05,-3.1902112693236354e-07,-3.5832121717865094e-05,-2.7691854131457412e-05,-6.890233645458453e-05,-6.909487964774993e-05,3.6213307826657565e-06,0.0,6.42738095292188e-06,4.0675674446395846e-05,-0.031300734589774955,2.70312357499333e-05,7.804905646917945e-06,-8.015538290807455e-05,-3.305950483197326e-05,3.958181069219197e-06,-8.332531937305664e-05,-5.597287878048744e-05,1.732422055997355e-06,-7.670785813574e-06,0.00016959313453479634,6.15971537942737e-07,9.165325700938475e-06,1.4473143776003852e-05,8.56591602579496e-05,-4.302371458128181e-05
2016-02-02,6.371432975110828e-05,6.684403212838619e-05,0.0001688246465312211,0.00011443317638333596,3.165555495498998e-05,8.205512981381592e-05,2.8386429575014932e-05,0.00010699929759579674,8.048568250232628e-06,-4.0620160722346985e-06,8.815134883091466e-06,-1.0778389831196958e-05,3.349709026841852e-05,0.02306719085338995,-1.6117834859780478e-05,-6.8067708411359575e-06,0.00013443821133926094,2.009993004349295e-05,1.3053502027742372e-05,1.492746883885473e-05,8.919822618258374e-05,2.0736202320166498e-06,1.8322156602915374e-05,-0.0008774307848982813,5.302029230152035e-06,-1.2054095693181062e-05,2.148047496623071e-05,6.451214935867202e-05,0.0001183215310538668
2016-02-03,7.277908934423956e-05,1.8834503820639305e-05,0.00020492443458106508,2.518048491034709e-07,3.338029320355979e-05,2.286406627225745e-05,1.0171767632121186e-05,-2.4671896323637732e-05,-4.5263383979039655e-05,-7.5405666036436675e-06,-1.4217430105809458e-05,-2.661266179680968e-06,3.1738332619365184e-05,-0.02147504204441026,0.0,-3.055291792390456e-05,-3.339695556025832e-05,2.320933015313065e-05,-1.6059938849398078e-06,1.814483334487863e-05,5.450938356976684e-05,-2.7230244946067107e-05,-5.752095633021781e-05,-0.001914392266455552,7.417450805007858e-06,-7.753033798537886e-06,4.659936875276604e-06,5.0406306205266856e-05,3.1463545130299233e-06
2016-02-04,7.613573354835681e-07,-1.2912673029668403e-05,-2.706787348862808e-05,-0.00010920327204536291,-3.0164246776308967e-05,-0.0006495694217748532,-4.480176649373616e-05,-3.8458196912276676e-05,7.195667281919345e-05,-8.682797979618023e-06,-1.4421103597363384e-05,-8.339130273903902e-06,-5.432396455249769e-05,0.0022797031341291597,5.388783980148222e-05,-4.979253883930346e-06,-2.4845203295607318e-05,2.492073263112453e-06,-2.0502805982125104e-05,-4.50423967642264e-05,-3.884537340419751e-05,-4.7253862226104266e-05,-5.1941245920093476e-05,0.0010746102539095248,-2.601675433077418e-07,-9.717135495603932e-06,-1.8617033188693538e-05,-8.387997422913657e-05,-3.81403072164513e-05
2016-02-05,0.0001692333991225424,0.00013847306555284848,0.00037184510942297024,0.0002440372919904865,-1.7349036521933345e-05,0.00038534421797921695,2.2226318479393025e-06,-6.410063858724387e-05,8.723939223221827e-05,-1.450043175482507e-05,-2.7028232879917854e-05,-6.598772043048774e-06,-0.00010013289280188777,0.023645634080376225,2.9527120872761954e-05,-6.929970858430048e-06,-8.660205203326345e-05,-4.775273108526759e-05,-6.737340357546946e-05,-4.990482858644185e-05,-7.5231637548907405e-06,-9.4951103657522e-05,-0.0001494382009245748,0.0017120181692627185,-2.1527165646654666e-05,-2.821496408797412e-06,3.618910516115408e-05,7.957713848692635e-05,-2.506576145811913e-05
2016-02-08,2.936768351345056e-06,5.120776389648458e-06,0.00021634941517803056,-3.5103471527170736e-05,-0.00011197703581418688,-0.002727136632003626,-2.473883677441142e-05,-0.0001284348573879068,-9.096041569183e-05,-7.837941211367838e-06,-5.540121068657405e-06,1.2040455768357252e-06,-3.0162846373685916e-05,-0.0020175306025492874,-1.5639083578524253e-05,-2.2849370983712857e-05,-0.00026333429267334676,-2.5579848889761016e-05,-8.897774026898272e-06,-0.00010254560303471689,-0.00014088443973552637,-1.1724397333169984e-05,-1.9322170113765718e-05,0.0005818112089600707,-4.407480584006974e-06,-1.6400118838092513e-05,-1.6134394466422507e-05,-5.675162863964313e-05,-0.00016315775501866392
2016-02-09,-1.611436061413024e-05,-2.6344018607005097e-05,-6.915736780111372e-05,0.0002115982999115603,-2.870009666804685e-05,-0.00976356548597789,-1.2971334548881478e-06,-4.00900131406656e-05,-0.00010462767362781992,-4.606455474019875e-06,2.5033941084151307e-05,-1.6904575016025393e-06,0.0,-0.000555385244364064,-2.993426074553305e-06,6.507449618873612e-06,5.947033512760123e-05,-0.00041044485113758835,2.912472500845235e-05,8.497905000051566e-05,-9.822460297846506e-05,6.860444784513704e-05,-1.9671272552435982e-05,-0.0005053104169016982,2.887684838546422e-05,-2.9415404282745805e-05,-4.400994559697484e-06,3.340625563728724e-05,0.0
2016-02-10,0.0002219030237842573,6.314830033024421e-05,0.00020102972909296116,-4.642145080319498e-06,-3.767941654557915e-05,-0.015976862332501552,6.478982600169527e-06,-9.379134760132168e-05,-8.447057603335159e-05,0.0,-1.8656603459560922e-05,1.8624602099097996e-05,-4.844732188335071e-05,-0.005632684999146965,-6.892743564528134e-05,-1.1023894611713647e-05,-7.780807172423877e-05,0.00023764581318361076,-6.636010298605336e-05,-1.3687106501636984e-06,1.8081432627565384e-06,-2.208211151622606e-05,-3.225833116552877e-05,-0.004167451795688196,4.6080492801282494e-05,2.9205026999531272e-05,2.7524788503551338e-05,-2.5556668297732443e-06,1.1790927455720742e-05
2016-02-11,-3.53861636821872e-05,-4.7398375624521194e-07,-2.3147392917892254e-05,3.8049836545806105e-05,4.203427940401907e-05,0.012639038677203382,2.040274559682444e-05,0.00026484605704715964,-4.717379310795308e-05,-8.963827489495864e-06,-4.729369870545121e-06,-1.377022216526593e-06,7.058501658015267e-05,0.008157316269487644,1.7783552602526942e-05,1.1816076262420254e-05,0.00034797956105409386,0.00015255605998767445,-1.0866436615081032e-05,0.0001781212357549904,0.00024974256609460165,-5.004589263166751e-06,1.3000886447348245e-05,-0.0009280003362666727,1.8354317752923173e-05,-1.852792031422927e-05,1.7334909061275007e-05,-9.88779239447563e-07,0.00028112004282293513
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.021975046282656976,1.78903852812366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216120942127909e-06,0.0,0.0,0.0,7.26386889028598e-06,0.0,0.0,0.0006200871367331542,0.0,0.0,-2.6451455298831834e-05,-2.9636752866545103e-05,0.0
2016-02-15,-0.000219420435644564,-4.1676039303095824e-05,-3.7953774051800975e-05,-0.0002084495175921805,4.222280684345808e-05,0.0030410683323350346,1.3130441702977653e-05,-6.997988848634659e-05,-0.00017029001607654187,2.323813719326973e-05,5.1954324107475156e-05,1.1514927832013689e-05,-1.3991022959068678e-05,-0.005301838792114287,1.5992612233624266e-05,2.6546976140352363e-05,-0.00013295360261236807,-4.907329296594513e-05,8.31747914709446e-05,-0.00011087183571434155,-7.727494103786775e-05,0.00011492191474862253,0.00033891036531790136,-0.0019794714917039484,-2.450106454675784e-05,3.5326570429444714e-05,-5.707799836905661e-05,-3.815961824550977e-05,-0.00013161868410712925
2016-02-16,3.2225113508807155e-05,3.707951970753365e-06,1.754395742539909e-05,5.8544821584744865e-05,4.189711680944065e-05,0.0024287675929717902,-1.7646285234209534e-06,0.0001461271541508549,0.00012156490193919441,2.0966997316865447e-05,2.799000490603003e-05,4.366281174801396e-06,-1.1189736626075532e-05,0.006800267534268748,-1.2392250013334294e-05,-4.224002052828354e-06,0.00029090601258263346,0.00034200639219086003,3.327722055188369e-05,4.9411944383496316e-05,0.0001756444419963295,3.969020755598696e-05,0.00011300433440743919,-0.0006601615898461499,5.9823801932751446e-05,-1.4539707019483359e-05,-8.395302976535759e-05,-2.3660848481802376e-05,0.0001780129826913802
2016-02-17,0.00017292442322040975,4.123503039560962e-06,-5.225394273391574e-06,-9.584742678441578e-05,-3.115264663084034e-06,-0.0019401378820891808,1.1383607860636834e-06,-3.7970819534744898e-06,-0.0003170827603009535,-8.471173109395442e-06,-4.710241172509058e-05,-4.388108143040662e-06,-1.352948888680494e-05,0.0055962650846363505,-8.72986089334192e-05,3.53450508785877e-06,-2.8307522316742932e-05,-0.00017621485403793402,2.5818638980565748e-05,-4.6410106792004816e-05,6.33287681204137e-06,1.663271243941121e-05,-2.6020732708771187e-05,-0.0012302002498974392,-2.7909423224818892e-05,-2.240329045127791e-06,-1.80831920653516e-05,0.00010180791538630362,-2.3039342539805793e-05
2016-02-18,6.573687550092386e-05,-3.87233507687824e-06,0.0,-4.518772709345161e-05,4.24798214957205e-06,0.006830733921153369,2.7694982010854543e-05,-8.38271123743923e-05,-0.00025026737930556643,0.0,-4.3578981655513475e-06,-2.116660501804772e-06,1.1430647457075694e-05,-0.01039329993104745,-6.193301833908153e-05,-3.669226749671037e-06,-0.00016718428120462633,-0.0010932129343688252,-1.2911338448711687e-05,-2.095947236384482e-05,-0.00014553407889054303,-2.4701547567919734e-05,0.0001447737055548657,-0.0004234558536773925,-9.002795847797324e-05,1.775227121809732e-05,8.488226400559017e-06,9.580642317631559e-05,-0.000139641429964093
2016-02-19,-0.0003428710549500655,-1.1403105472933719e-05,-2.0133075267101764e-05,-3.6143759731634465e-06,5.8866757715950864e-05,0.0040867870839335785,1.7634991241879208e-05,0.00012236895659899715,-2.3929689109433884e-05,1.3135336508691657e-05,-2.010208701893505e-05,5.391893191044907e-06,0.00011259276060296171,0.004475841119726004,2.0870799759280077e-05,-1.7929065920028165e-05,0.0002273340257233006,0.00019961195161884396,2.2286670582193052e-05,6.0649267914722825e-05,0.00010301881418991286,-2.5885539906544264e-05,-0.00010324934232260254,0.0012119081819570415,2.3282632802068617e-05,1.1568470808519485e-06,-1.7434025997399213e-06,8.078357878421618e-05,8.139218311618455e-05
2016-02-22,0.00025922727906690837,3.434127252642745e-06,1.766235643239359e-05,9.739656625816767e-06,-1.8752207400546176e-05,-0.0029565939929080787,-1.9276883628313623e-05,-0.0001231331191106792,-0.00027935491678565574,-3.2554734824198086e-05,-0.00010909643303249585,-1.93711670125182e-05,-5.307385815787064e-05,0.0018395293318937058,0.00039887635106722346,-1.82392420681559e-05,-0.00018961695453107499,0.0004594430712995503,4.0990613413612174e-05,-4.499214283495937e-05,-0.00016977198143556006,0.00011372906140323998,-0.00042909498339948737,0.005899206989749837,-0.00014972014527079913,-4.741663417554733e-05,-3.4983519132264174e-05,-0.00010297114207874422,-8.651366345394374e-05
2016-02-23,0.00042015189444801236,3.0866531883371014e-06,1.9681517423898556e-07,-0.0001249182059247442,-1.3518253151819731e-05,-0.001175046537130719,1.2589484048060661e-05,2.3647840872987216e-05,5.856813851421758e-05,-1.3965577978695817e-05,-7.286897168018577e-05,-1.5718357256486689e-06,-8.057368434781167e-05,0.007867641950476288,-8.431425687622257e-06,-1.5175388482239761e-05,0.00017078091364662883,0.0010257434634255924,3.315547880341069e-05,8.368220980937334e-05,2.3513428851409525e-06,5.351446256347881e-05,-0.00017368421544713744,0.0007513139682676946,2.769606082070793e-05,1.0460735334089687e-05,-3.854388372118137e-05,3.872964893137274e-05,9.686405976087024e-05
2016-02-24,-9.86937617217654e-06,-8.202894955477909e-06,-1.7411996900156053e-05,-4.061140945509094e-05,-3.817466038505328e-05,-0.0017206830077693416,-6.551962415417872e-06,8.413038418719297e-05,-0.0006158966800065538,-2.1792074167315045e-05,5.690838954966833e-05,-1.573597861094303e-05,-3.2075321645758646e-05,0.0036963962516230763,0.0001980046521884542,1.0718721002608277e-05,9.601142306257214e-05,-0.00023573974135692027,6.185948678170196e-05,5.1782806300529436e-05,6.0353317085668496e-05,7.874377537409406e-05,0.0001676047937502544,0.0017386516964078185,-3.1236766654873805e-05,-6.755638077481947e-05,-3.954471669035856e-06,-6.354512515511143e-05,2.7647384802837196e-05
2016-02-25,-0.0004909588863292127,-3.6722638611039394e-05,-1.2120414852845259e-05,-1.2922668943446898e-05,5.864151386711444e-05,0.0011714845651280455,2.060067254453102e-06,-2.9378188348254953e-05,8.076438848904326e-05,-6.121608381891047e-06,-4.96406553265357e-05,-5.623177276580171e-06,-3.1738067052059055e-05,-0.01194429826855714,-0.00010741501969622272,-7.625792526056725e-06,-4.134780404164178e-05,-0.0001886624317953261,-2.247754547160538e-05,-2.3982625019222374e-05,0.00022599353393146462,-3.052667698884155e-05,-0.0001316842709234835,-0.0005714208781650949,3.1543319512798956e-05,-7.605406881082901e-05,0.00013138929612903607,8.427930918802297e-05,-4.658899351089468e-05
